,time,open,high,low,close,tick_volume,spread,real_volume
21553,2020-03-16 18:45:00,1.11476,1.11623,1.11387,1.1160700000000001,14166,15,2124900000
21554,2020-03-16 19:00:00,1.11606,1.11683,1.11544,1.11545,16004,15,2400600000
21555,2020-03-16 19:15:00,1.11545,1.11644,1.1145,1.11518,15863,15,2379450000
21556,2020-03-16 19:30:00,1.11518,1.11701,1.11494,1.11697,14924,15,2238600000
21557,2020-03-16 19:45:00,1.11697,1.1177,1.11572,1.11583,15071,15,2260650000
21558,2020-03-16 20:00:00,1.11583,1.11769,1.11568,1.1172900000000001,14484,15,2172600000
21559,2020-03-16 20:15:00,1.1172900000000001,1.1173,1.11594,1.11695,13410,15,2011500000
21560,2020-03-16 20:30:00,1.11695,1.11706,1.11528,1.11532,13904,15,2085600000
21561,2020-03-16 20:45:00,1.11532,1.11716,1.11505,1.11693,14599,15,2189850000
21562,2020-03-16 21:00:00,1.11694,1.11695,1.11521,1.11565,15660,15,2349000000
21563,2020-03-16 21:15:00,1.11565,1.11641,1.11515,1.11563,14962,15,2244300000
21564,2020-03-16 21:30:00,1.11563,1.11707,1.11563,1.11652,14965,15,2244750000
21565,2020-03-16 21:45:00,1.11654,1.11749,1.11638,1.11747,14845,15,2226750000
21566,2020-03-16 22:00:00,1.11746,1.11769,1.11672,1.11722,8824,15,1323600000
21567,2020-03-16 22:15:00,1.11722,1.11856,1.11722,1.11852,4844,15,726600000
21568,2020-03-16 22:30:00,1.11852,1.11852,1.11719,1.11728,5258,15,788700000
21569,2020-03-16 22:45:00,1.11732,1.11826,1.1166800000000001,1.11784,4797,15,719550000
21570,2020-03-16 23:00:00,1.11797,1.11797,1.11637,1.11747,861,15,129150000
21571,2020-03-16 23:15:00,1.11746,1.11748,1.11576,1.11661,2128,15,319200000
21572,2020-03-16 23:30:00,1.11661,1.11805,1.11661,1.11748,1520,15,228000000
21573,2020-03-16 23:45:00,1.11748,1.1178,1.11743,1.11773,1135,15,170250000
21574,2020-03-17 00:00:00,1.11773,1.11788,1.11652,1.11754,4167,15,625050000
21575,2020-03-17 00:15:00,1.11754,1.11779,1.11745,1.1177,2579,15,386850000
21576,2020-03-17 00:30:00,1.1177,1.11786,1.1167,1.11673,7545,15,1131750000
21577,2020-03-17 00:45:00,1.11677,1.11754,1.11645,1.11674,10112,15,1516800000
21578,2020-03-17 01:00:00,1.11674,1.11752,1.11638,1.11667,13930,15,2089500000
21579,2020-03-17 01:15:00,1.11667,1.1168,1.11612,1.11621,11137,15,1670550000
21580,2020-03-17 01:30:00,1.11621,1.11631,1.11581,1.11584,11493,15,1723950000
21581,2020-03-17 01:45:00,1.11584,1.11634,1.11578,1.1163,9755,15,1463250000
21582,2020-03-17 02:00:00,1.1163,1.11634,1.1159,1.11624,14168,15,2125200000
21583,2020-03-17 02:15:00,1.11624,1.11675,1.11601,1.11673,11690,15,1753500000
21584,2020-03-17 02:30:00,1.11673,1.11702,1.11629,1.1168,13757,15,2063550000
21585,2020-03-17 02:45:00,1.1168,1.1172,1.11643,1.11706,13175,15,1976250000
21586,2020-03-17 03:00:00,1.11705,1.11724,1.1165,1.11659,14144,15,2121600000
21587,2020-03-17 03:15:00,1.11659,1.11689,1.11631,1.11669,13110,15,1966500000
21588,2020-03-17 03:30:00,1.11669,1.11697,1.11594,1.11644,14776,15,2216400000
21589,2020-03-17 03:45:00,1.11644,1.11716,1.11642,1.11688,15388,15,2308200000
21590,2020-03-17 04:00:00,1.11688,1.11714,1.1165,1.11694,14644,15,2196600000
21591,2020-03-17 04:15:00,1.11694,1.11818,1.11683,1.1181,13960,15,2094000000
21592,2020-03-17 04:30:00,1.1181,1.11881,1.11804,1.11857,13787,15,2068050000
21593,2020-03-17 04:45:00,1.11858,1.11885,1.11724,1.1173,13425,15,2013750000
21594,2020-03-17 05:00:00,1.1173,1.11824,1.11677,1.11815,13169,15,1975350000
21595,2020-03-17 05:15:00,1.11815,1.11823,1.11758,1.11764,11012,15,1651800000
21596,2020-03-17 05:30:00,1.11764,1.11849,1.11746,1.11829,13890,15,2083500000
21597,2020-03-17 05:45:00,1.1183,1.1183,1.11781,1.11785,13103,15,1965450000
21598,2020-03-17 06:00:00,1.11785,1.11825,1.11774,1.11804,10851,15,1627650000
21599,2020-03-17 06:15:00,1.11804,1.11837,1.1179999999999999,1.11831,13327,15,1999050000
21600,2020-03-17 06:30:00,1.11831,1.11849,1.11801,1.11811,11631,15,1744650000
21601,2020-03-17 06:45:00,1.11811,1.11812,1.11752,1.11788,12205,15,1830750000
21602,2020-03-17 07:00:00,1.11788,1.11796,1.11732,1.1177,10963,15,1644450000
21603,2020-03-17 07:15:00,1.1177,1.11776,1.11734,1.11751,8872,15,1330800000
21604,2020-03-17 07:30:00,1.11751,1.11795,1.11733,1.11786,10046,15,1506900000
21605,2020-03-17 07:45:00,1.11786,1.11807,1.11673,1.1168,7998,15,1199700000
21606,2020-03-17 08:00:00,1.1168,1.1173899999999999,1.11631,1.11674,12638,15,1895700000
21607,2020-03-17 08:15:00,1.11674,1.1173,1.11644,1.11714,11411,15,1711650000
21608,2020-03-17 08:30:00,1.11714,1.11724,1.11615,1.11665,10112,15,1516800000
21609,2020-03-17 08:45:00,1.11665,1.11667,1.11566,1.11596,12613,15,1891950000
21610,2020-03-17 09:00:00,1.11596,1.11609,1.11417,1.11489,16162,15,2424300000
21611,2020-03-17 09:15:00,1.11489,1.11542,1.11396,1.11408,15469,15,2320350000
21612,2020-03-17 09:30:00,1.11408,1.11431,1.11288,1.11298,14089,15,2113350000
21613,2020-03-17 09:45:00,1.11298,1.11431,1.1128,1.11367,15911,15,2386650000
21614,2020-03-17 10:00:00,1.11369,1.11447,1.11309,1.11427,15920,15,2388000000
21615,2020-03-17 10:15:00,1.11427,1.1143,1.11249,1.1132,14792,15,2218800000
21616,2020-03-17 10:30:00,1.1132,1.11322,1.11181,1.1118999999999999,14629,15,2194350000
21617,2020-03-17 10:45:00,1.11191,1.11227,1.1109499999999999,1.11103,15078,15,2261700000
21618,2020-03-17 11:00:00,1.11103,1.11112,1.11014,1.11072,15029,15,2254350000
21619,2020-03-17 11:15:00,1.11072,1.11074,1.1094,1.11057,14444,15,2166600000
21620,2020-03-17 11:30:00,1.11057,1.11184,1.10953,1.1097299999999999,15491,15,2323650000
21621,2020-03-17 11:45:00,1.1097299999999999,1.11078,1.10918,1.10932,14810,15,2221500000
21622,2020-03-17 12:00:00,1.10932,1.10941,1.10767,1.10846,14521,15,2178150000
21623,2020-03-17 12:15:00,1.10846,1.10877,1.10597,1.10612,14944,15,2241600000
21624,2020-03-17 12:30:00,1.10612,1.10616,1.10486,1.10524,14396,15,2159400000
21625,2020-03-17 12:45:00,1.10524,1.10527,1.10244,1.10275,15912,15,2386800000
21626,2020-03-17 13:00:00,1.10275,1.10383,1.09996,1.10047,14794,15,2219100000
21627,2020-03-17 13:15:00,1.10047,1.10259,1.10008,1.10221,15455,15,2318250000
21628,2020-03-17 13:30:00,1.10221,1.10316,1.10159,1.10195,14887,15,2233050000
21629,2020-03-17 13:45:00,1.10195,1.10232,1.09993,1.10121,15026,15,2253900000
21630,2020-03-17 14:00:00,1.10121,1.10171,1.09952,1.10052,16530,15,2479500000
21631,2020-03-17 14:15:00,1.10052,1.10063,1.09864,1.09865,15073,15,2260950000
21632,2020-03-17 14:30:00,1.09869,1.09914,1.09723,1.09755,16088,15,2413200000
21633,2020-03-17 14:45:00,1.09755,1.0992,1.09741,1.09879,15498,15,2324700000
21634,2020-03-17 15:00:00,1.09879,1.09907,1.09761,1.09811,13676,15,2051400000
21635,2020-03-17 15:15:00,1.0981,1.09879,1.09773,1.09871,13366,15,2004900000
21636,2020-03-17 15:30:00,1.09871,1.10101,1.09837,1.09994,16714,15,2507100000
21637,2020-03-17 15:45:00,1.09994,1.1007,1.09913,1.09941,16080,15,2412000000
21638,2020-03-17 16:00:00,1.09941,1.10125,1.09825,1.10109,16782,15,2517300000
21639,2020-03-17 16:15:00,1.10106,1.10143,1.09544,1.09665,16976,15,2546400000
21640,2020-03-17 16:30:00,1.09666,1.09777,1.09557,1.09652,17327,15,2599050000
21641,2020-03-17 16:45:00,1.09652,1.0985800000000001,1.0956,1.09699,17101,15,2565150000
21642,2020-03-17 17:00:00,1.09701,1.09809,1.09573,1.09775,16087,15,2413050000
21643,2020-03-17 17:15:00,1.09775,1.0985,1.09644,1.09685,16062,15,2409300000
21644,2020-03-17 17:30:00,1.09685,1.09874,1.09648,1.09825,16773,15,2515950000
21645,2020-03-17 17:45:00,1.09823,1.09914,1.09659,1.09705,17139,15,2570850000
21646,2020-03-17 18:00:00,1.09705,1.09878,1.09674,1.098,15985,15,2397750000
21647,2020-03-17 18:15:00,1.098,1.09984,1.09712,1.09848,16135,15,2420250000
21648,2020-03-17 18:30:00,1.09848,1.09852,1.09703,1.09726,15301,15,2295150000
21649,2020-03-17 18:45:00,1.09726,1.09823,1.0963,1.09653,14999,15,2249850000
21650,2020-03-17 19:00:00,1.09653,1.09854,1.09577,1.09753,15421,15,2313150000
21651,2020-03-17 19:15:00,1.09753,1.09808,1.09632,1.09798,16239,15,2435850000
21652,2020-03-17 19:30:00,1.09798,1.09812,1.09639,1.09766,15207,15,2281050000
21653,2020-03-17 19:45:00,1.09766,1.09887,1.09754,1.09878,13564,15,2034600000
21654,2020-03-17 20:00:00,1.09878,1.09896,1.09796,1.09878,13398,15,2009700000
21655,2020-03-17 20:15:00,1.09878,1.10096,1.09877,1.10092,12926,15,1938900000
21656,2020-03-17 20:30:00,1.10092,1.10196,1.09973,1.10053,13871,15,2080650000
21657,2020-03-17 20:45:00,1.10053,1.10053,1.09941,1.09991,14336,15,2150400000
21658,2020-03-17 21:00:00,1.09997,1.10026,1.09865,1.0988,14543,15,2181450000
21659,2020-03-17 21:15:00,1.0988,1.09929,1.09829,1.0992,12474,15,1871100000
21660,2020-03-17 21:30:00,1.0992,1.10105,1.09913,1.10072,13603,15,2040450000
21661,2020-03-17 21:45:00,1.10072,1.10117,1.09968,1.1001,13796,15,2069400000
21662,2020-03-17 22:00:00,1.1001,1.10102,1.10006,1.10097,7021,15,1053150000
21663,2020-03-17 22:15:00,1.10097,1.10097,1.10009,1.1007,4690,15,703500000
21664,2020-03-17 22:30:00,1.10069,1.1007,1.09965,1.09976,5065,15,759750000
21665,2020-03-17 22:45:00,1.09976,1.09993,1.09881,1.09965,5284,15,792600000
21666,2020-03-17 23:00:00,1.09965,1.1005,1.09945,1.10049,1006,15,150900000
21667,2020-03-17 23:15:00,1.10049,1.10069,1.09962,1.0998,2417,15,362550000
21668,2020-03-17 23:30:00,1.0998,1.10051,1.09928,1.10037,2320,15,348000000
21669,2020-03-17 23:45:00,1.10037,1.10094,1.10005,1.10043,3758,15,563700000
21670,2020-03-18 00:00:00,1.10043,1.10192,1.10043,1.10173,5951,15,892650000
21671,2020-03-18 00:15:00,1.10173,1.10221,1.10113,1.10165,5258,15,788700000
21672,2020-03-18 00:30:00,1.10165,1.1018,1.10078,1.10107,6158,15,923700000
21673,2020-03-18 00:45:00,1.10107,1.10161,1.10092,1.10151,5237,15,785550000
21674,2020-03-18 01:00:00,1.1015,1.10218,1.10118,1.1020699999999999,11488,15,1723200000
21675,2020-03-18 01:15:00,1.1020699999999999,1.10211,1.1013,1.1014599999999999,10952,15,1642800000
21676,2020-03-18 01:30:00,1.1014599999999999,1.10172,1.10137,1.10159,10541,15,1581150000
21677,2020-03-18 01:45:00,1.10159,1.10165,1.10102,1.10157,10183,15,1527450000
21678,2020-03-18 02:00:00,1.10157,1.10164,1.1001400000000001,1.10019,14346,15,2151900000
21679,2020-03-18 02:15:00,1.10019,1.10061,1.09972,1.10048,12709,15,1906350000
21680,2020-03-18 02:30:00,1.10048,1.10147,1.10021,1.10029,11544,15,1731600000
21681,2020-03-18 02:45:00,1.10029,1.10062,1.0990199999999999,1.09917,13711,15,2056650000
21682,2020-03-18 03:00:00,1.09917,1.09946,1.0984099999999999,1.09889,11317,15,1697550000
21683,2020-03-18 03:15:00,1.09889,1.10052,1.09875,1.10048,11119,15,1667850000
21684,2020-03-18 03:30:00,1.10048,1.10082,1.1004,1.10046,11209,15,1681350000
21685,2020-03-18 03:45:00,1.10046,1.10068,1.09957,1.1,12746,15,1911900000
21686,2020-03-18 04:00:00,1.1,1.10055,1.09984,1.10043,9974,15,1496100000
21687,2020-03-18 04:15:00,1.10043,1.10087,1.10041,1.10078,8264,15,1239600000
21688,2020-03-18 04:30:00,1.10078,1.10178,1.10072,1.10153,9806,15,1470900000
21689,2020-03-18 04:45:00,1.10153,1.10189,1.10084,1.10101,11925,15,1788750000
21690,2020-03-18 05:00:00,1.10101,1.10215,1.10099,1.10169,13156,15,1973400000
21691,2020-03-18 05:15:00,1.10169,1.10249,1.10153,1.10215,12312,15,1846800000
21692,2020-03-18 05:30:00,1.10215,1.10232,1.10175,1.1022,10709,15,1606350000
21693,2020-03-18 05:45:00,1.1022,1.10275,1.102,1.1027,9626,15,1443900000
21694,2020-03-18 06:00:00,1.1027,1.10317,1.10247,1.10256,9846,15,1476900000
21695,2020-03-18 06:15:00,1.10256,1.10323,1.10256,1.10306,7926,15,1188900000
21696,2020-03-18 06:30:00,1.10306,1.10314,1.10256,1.1025800000000001,9117,15,1367550000
21697,2020-03-18 06:45:00,1.1025800000000001,1.10302,1.10241,1.10298,9445,15,1416750000
21698,2020-03-18 07:00:00,1.10298,1.10343,1.10297,1.10332,9770,15,1465500000
21699,2020-03-18 07:15:00,1.10332,1.10359,1.10321,1.10356,9034,15,1355100000
21700,2020-03-18 07:30:00,1.10356,1.10445,1.10356,1.10407,10319,15,1547850000
21701,2020-03-18 07:45:00,1.10407,1.10434,1.10366,1.10384,10646,15,1596900000
21702,2020-03-18 08:00:00,1.10384,1.10386,1.10153,1.10257,12258,15,1838700000
21703,2020-03-18 08:15:00,1.10257,1.10266,1.10117,1.10153,11476,15,1721400000
21704,2020-03-18 08:30:00,1.10153,1.10187,1.101,1.10102,11567,15,1735050000
21705,2020-03-18 08:45:00,1.10102,1.10112,1.10019,1.10027,11713,15,1756950000
21706,2020-03-18 09:00:00,1.10027,1.10178,1.10011,1.10165,14655,15,2198250000
21707,2020-03-18 09:15:00,1.10165,1.10177,1.10037,1.10159,13909,15,2086350000
21708,2020-03-18 09:30:00,1.10159,1.10172,1.09944,1.09966,16597,15,2489550000
21709,2020-03-18 09:45:00,1.09967,1.09969,1.09655,1.0967500000000001,16646,15,2496900000
21710,2020-03-18 10:00:00,1.09677,1.09886,1.09649,1.09837,16989,15,2548350000
21711,2020-03-18 10:15:00,1.09837,1.09924,1.09699,1.09711,16416,15,2462400000
21712,2020-03-18 10:30:00,1.09711,1.09842,1.09642,1.0984,16122,15,2418300000
21713,2020-03-18 10:45:00,1.09839,1.0984099999999999,1.09548,1.0971899999999999,15902,15,2385300000
21714,2020-03-18 11:00:00,1.0971899999999999,1.09859,1.09708,1.09789,15630,15,2344500000
21715,2020-03-18 11:15:00,1.09789,1.09955,1.09781,1.0987,16061,15,2409150000
21716,2020-03-18 11:30:00,1.0987,1.10113,1.09842,1.10065,16339,15,2450850000
21717,2020-03-18 11:45:00,1.10065,1.10159,1.09886,1.09944,15769,15,2365350000
21718,2020-03-18 12:00:00,1.09944,1.10157,1.09905,1.10097,16294,15,2444100000
21719,2020-03-18 12:15:00,1.10098,1.1017,1.10042,1.10161,16348,15,2452200000
21720,2020-03-18 12:30:00,1.10163,1.10168,1.0996299999999999,1.10057,16472,15,2470800000
21721,2020-03-18 12:45:00,1.10057,1.10141,1.09954,1.09995,16150,15,2422500000
21722,2020-03-18 13:00:00,1.09994,1.10047,1.09827,1.09832,15228,15,2284200000
21723,2020-03-18 13:15:00,1.09832,1.09873,1.09677,1.09762,16144,15,2421600000
21724,2020-03-18 13:30:00,1.09763,1.09812,1.09688,1.09713,15652,15,2347800000
21725,2020-03-18 13:45:00,1.09713,1.09889,1.09705,1.09764,15598,15,2339700000
21726,2020-03-18 14:00:00,1.09764,1.09785,1.0967,1.09784,14792,15,2218800000
21727,2020-03-18 14:15:00,1.09784,1.0984099999999999,1.09539,1.09618,15512,15,2326800000
21728,2020-03-18 14:30:00,1.09619,1.09769,1.09575,1.09639,15349,18,2302350000
21729,2020-03-18 14:45:00,1.09639,1.09746,1.09273,1.09295,15799,15,2369850000
21730,2020-03-18 15:00:00,1.09296,1.09462,1.09265,1.09338,15573,15,2335950000
21731,2020-03-18 15:15:00,1.09338,1.09361,1.09202,1.0924,15583,15,2337450000
21732,2020-03-18 15:30:00,1.0924,1.09318,1.09052,1.09052,16846,15,2526900000
21733,2020-03-18 15:45:00,1.09049,1.09161,1.08939,1.09074,17153,15,2572950000
21734,2020-03-18 16:00:00,1.09074,1.09274,1.0901,1.09073,16911,18,2536650000
21735,2020-03-18 16:15:00,1.09074,1.09143,1.08916,1.09029,16291,18,2443650000
21736,2020-03-18 16:30:00,1.0903,1.0905,1.0878700000000001,1.08869,16839,15,2525850000
21737,2020-03-18 16:45:00,1.08869,1.08948,1.08619,1.08672,16628,15,2494200000
21738,2020-03-18 17:00:00,1.08674,1.08774,1.08505,1.08615,15831,15,2374650000
21739,2020-03-18 17:15:00,1.08615,1.08669,1.08507,1.08652,15640,15,2346000000
21740,2020-03-18 17:30:00,1.08652,1.08741,1.08499,1.08556,16920,15,2538000000
21741,2020-03-18 17:45:00,1.08556,1.08661,1.08299,1.08318,17010,18,2551500000
21742,2020-03-18 18:00:00,1.08318,1.08396,1.08253,1.08313,16364,18,2454600000
21743,2020-03-18 18:15:00,1.08311,1.0848,1.08273,1.08452,16484,15,2472600000
21744,2020-03-18 18:30:00,1.08452,1.08494,1.0825,1.0848200000000001,16100,15,2415000000
21745,2020-03-18 18:45:00,1.0848200000000001,1.08503,1.08063,1.08085,16823,15,2523450000
21746,2020-03-18 19:00:00,1.08085,1.08208,1.08008,1.08141,16153,18,2422950000
21747,2020-03-18 19:15:00,1.08141,1.08366,1.08063,1.08328,16994,15,2549100000
21748,2020-03-18 19:30:00,1.08328,1.08401,1.08249,1.0834,16655,15,2498250000
21749,2020-03-18 19:45:00,1.0834,1.08518,1.08334,1.08468,16033,15,2404950000
21750,2020-03-18 20:00:00,1.0847,1.08504,1.08192,1.08347,14367,15,2155050000
21751,2020-03-18 20:15:00,1.08347,1.08817,1.08321,1.0874,15797,15,2369550000
21752,2020-03-18 20:30:00,1.0874,1.08759,1.08561,1.08733,17033,15,2554950000
21753,2020-03-18 20:45:00,1.08733,1.08877,1.08658,1.08714,17001,15,2550150000
21754,2020-03-18 21:00:00,1.0872,1.08761,1.08522,1.08697,17054,15,2558100000
21755,2020-03-18 21:15:00,1.08699,1.0888,1.08638,1.08863,15933,15,2389950000
21756,2020-03-18 21:30:00,1.08863,1.08933,1.08794,1.08872,15872,15,2380800000
21757,2020-03-18 21:45:00,1.08872,1.08993,1.08828,1.08979,15742,15,2361300000
21758,2020-03-18 22:00:00,1.08977,1.09101,1.08964,1.09086,9903,15,1485450000
21759,2020-03-18 22:15:00,1.09086,1.09098,1.09022,1.0905,6160,15,924000000
21760,2020-03-18 22:30:00,1.0905,1.09114,1.09013,1.091,6522,15,978300000
21761,2020-03-18 22:45:00,1.091,1.09181,1.0908,1.09106,10229,15,1534350000
21762,2020-03-18 23:00:00,1.09106,1.0915300000000001,1.08997,1.09125,1195,15,179250000
21763,2020-03-18 23:15:00,1.09125,1.0916,1.09086,1.09127,1271,16,190650000
21764,2020-03-18 23:30:00,1.09127,1.09139,1.09073,1.09094,970,15,145500000
21765,2020-03-18 23:45:00,1.09094,1.09122,1.09094,1.0911,1261,15,189150000
21766,2020-03-19 00:00:00,1.0911,1.09174,1.09084,1.09164,4906,15,735900000
21767,2020-03-19 00:15:00,1.09164,1.09179,1.09015,1.09015,5841,15,876150000
21768,2020-03-19 00:30:00,1.09015,1.0913,1.09015,1.09083,8097,15,1214550000
21769,2020-03-19 00:45:00,1.09083,1.09338,1.09034,1.09318,9842,15,1476300000
21770,2020-03-19 01:00:00,1.0931899999999999,1.09811,1.09304,1.09457,12804,15,1920600000
21771,2020-03-19 01:15:00,1.09457,1.09592,1.09443,1.09571,9435,15,1415250000
21772,2020-03-19 01:30:00,1.09571,1.09781,1.09491,1.09539,11456,15,1718400000
21773,2020-03-19 01:45:00,1.09544,1.09698,1.09394,1.09435,12757,15,1913550000
21774,2020-03-19 02:00:00,1.09435,1.09485,1.09255,1.09404,13431,15,2014650000
21775,2020-03-19 02:15:00,1.09404,1.09414,1.09294,1.09324,10657,15,1598550000
21776,2020-03-19 02:30:00,1.09324,1.09336,1.09088,1.09227,12150,15,1822500000
21777,2020-03-19 02:45:00,1.09227,1.0924,1.08977,1.08997,14473,15,2170950000
21778,2020-03-19 03:00:00,1.08997,1.0913,1.08852,1.08944,11938,15,1790700000
21779,2020-03-19 03:15:00,1.08944,1.09077,1.08918,1.09054,10974,15,1646100000
21780,2020-03-19 03:30:00,1.09054,1.09196,1.0895,1.09011,11399,15,1709850000
21781,2020-03-19 03:45:00,1.09011,1.09119,1.08996,1.09081,10544,15,1581600000
21782,2020-03-19 04:00:00,1.09081,1.0915300000000001,1.08881,1.08895,12953,15,1942950000
21783,2020-03-19 04:15:00,1.08895,1.09169,1.08885,1.09126,11298,15,1694700000
21784,2020-03-19 04:30:00,1.09126,1.0918,1.08925,1.08952,8761,15,1314150000
21785,2020-03-19 04:45:00,1.08952,1.09087,1.08768,1.08801,11324,15,1698600000
21786,2020-03-19 05:00:00,1.08801,1.09006,1.08786,1.08894,11036,15,1655400000
21787,2020-03-19 05:15:00,1.08894,1.08935,1.08804,1.08868,9853,15,1477950000
21788,2020-03-19 05:30:00,1.08868,1.09115,1.0885,1.09083,11666,15,1749900000
21789,2020-03-19 05:45:00,1.09082,1.09082,1.08942,1.08966,9589,15,1438350000
21790,2020-03-19 06:00:00,1.08969,1.09058,1.08935,1.08958,9121,15,1368150000
21791,2020-03-19 06:15:00,1.08958,1.08973,1.08858,1.08927,9608,15,1441200000
21792,2020-03-19 06:30:00,1.08927,1.08983,1.08906,1.08912,10239,15,1535850000
21793,2020-03-19 06:45:00,1.08912,1.08994,1.08897,1.08955,9381,15,1407150000
21794,2020-03-19 07:00:00,1.08955,1.09046,1.08951,1.09024,10680,15,1602000000
21795,2020-03-19 07:15:00,1.09024,1.09064,1.08937,1.08959,10543,15,1581450000
21796,2020-03-19 07:30:00,1.08959,1.09042,1.08947,1.0902,9344,15,1401600000
21797,2020-03-19 07:45:00,1.0902,1.09048,1.0896,1.09005,9621,15,1443150000
21798,2020-03-19 08:00:00,1.09005,1.09099,1.08985,1.09088,9884,15,1482600000
21799,2020-03-19 08:15:00,1.09088,1.09338,1.09088,1.09246,11837,15,1775550000
21800,2020-03-19 08:30:00,1.09246,1.09458,1.09179,1.0922,13098,15,1964700000
21801,2020-03-19 08:45:00,1.09219,1.09467,1.09204,1.0924,14386,15,2157900000
21802,2020-03-19 09:00:00,1.09239,1.09355,1.09212,1.09234,17224,15,2583600000
21803,2020-03-19 09:15:00,1.09234,1.09262,1.08889,1.0891,17037,15,2555550000
21804,2020-03-19 09:30:00,1.0891,1.0892,1.08576,1.08626,16865,15,2529750000
21805,2020-03-19 09:45:00,1.08628,1.0876,1.08443,1.0847,15294,15,2294100000
21806,2020-03-19 10:00:00,1.0847,1.08591,1.08125,1.08141,16096,15,2414400000
21807,2020-03-19 10:15:00,1.08141,1.08883,1.08127,1.08732,16007,15,2401050000
21808,2020-03-19 10:30:00,1.0873,1.08893,1.08682,1.08858,13845,15,2076750000
21809,2020-03-19 10:45:00,1.08858,1.08891,1.08361,1.08366,14009,15,2101350000
21810,2020-03-19 11:00:00,1.08366,1.08585,1.08341,1.08578,13217,15,1982550000
21811,2020-03-19 11:15:00,1.08578,1.08587,1.08411,1.08473,13560,15,2034000000
21812,2020-03-19 11:30:00,1.08473,1.08681,1.08299,1.08325,14446,15,2166900000
21813,2020-03-19 11:45:00,1.08325,1.08378,1.08183,1.08228,13706,15,2055900000
21814,2020-03-19 12:00:00,1.08228,1.08259,1.08085,1.08167,14540,15,2181000000
21815,2020-03-19 12:15:00,1.08167,1.08173,1.07994,1.08,14165,15,2124750000
21816,2020-03-19 12:30:00,1.08,1.08102,1.07955,1.08018,13394,15,2009100000
21817,2020-03-19 12:45:00,1.08018,1.08057,1.07815,1.07819,14019,15,2102850000
21818,2020-03-19 13:00:00,1.07819,1.08047,1.0778699999999999,1.07867,15036,15,2255400000
21819,2020-03-19 13:15:00,1.07867,1.07931,1.07506,1.07519,15580,15,2337000000
21820,2020-03-19 13:30:00,1.07519,1.07666,1.0731,1.07485,16863,15,2529450000
21821,2020-03-19 13:45:00,1.07485,1.07599,1.07354,1.07488,16258,15,2438700000
21822,2020-03-19 14:00:00,1.07488,1.07585,1.07251,1.07378,17038,15,2555700000
21823,2020-03-19 14:15:00,1.07379,1.07514,1.07259,1.07295,16108,15,2416200000
21824,2020-03-19 14:30:00,1.07295,1.07642,1.07277,1.07635,16228,15,2434200000
21825,2020-03-19 14:45:00,1.07635,1.08388,1.0757,1.07978,17129,15,2569350000
21826,2020-03-19 15:00:00,1.07978,1.08333,1.07821,1.07975,17199,15,2579850000
21827,2020-03-19 15:15:00,1.07976,1.08274,1.07863,1.08192,17005,15,2550750000
21828,2020-03-19 15:30:00,1.08192,1.08218,1.07873,1.0804,17072,15,2560800000
21829,2020-03-19 15:45:00,1.0804,1.0811,1.07855,1.08029,17267,15,2590050000
21830,2020-03-19 16:00:00,1.0803,1.081,1.07884,1.07936,17023,15,2553450000
21831,2020-03-19 16:15:00,1.07936,1.08175,1.07814,1.07949,16945,15,2541750000
21832,2020-03-19 16:30:00,1.07946,1.08035,1.07831,1.07974,17112,15,2566800000
21833,2020-03-19 16:45:00,1.07974,1.0804,1.0782,1.07943,16754,15,2513100000
21834,2020-03-19 17:00:00,1.07943,1.07996,1.07555,1.07661,16661,15,2499150000
21835,2020-03-19 17:15:00,1.07663,1.07865,1.07609,1.07856,16275,15,2441250000
21836,2020-03-19 17:30:00,1.07855,1.07946,1.0749900000000001,1.07573,17055,15,2558250000
21837,2020-03-19 17:45:00,1.07573,1.07596,1.06952,1.06985,17377,18,2606550000
21838,2020-03-19 18:00:00,1.06982,1.07136,1.06939,1.0713,17146,15,2571900000
21839,2020-03-19 18:15:00,1.07129,1.07149,1.06822,1.06928,16730,15,2509500000
21840,2020-03-19 18:30:00,1.06928,1.06965,1.06721,1.06878,17043,15,2556450000
21841,2020-03-19 18:45:00,1.06878,1.06929,1.06598,1.06625,16696,15,2504400000
21842,2020-03-19 19:00:00,1.06622,1.06872,1.06544,1.06817,16858,15,2528700000
21843,2020-03-19 19:15:00,1.06817,1.07016,1.06723,1.0701,16654,15,2498100000
21844,2020-03-19 19:30:00,1.07008,1.07043,1.06882,1.06908,15777,15,2366550000
21845,2020-03-19 19:45:00,1.06908,1.06918,1.06628,1.06834,15964,15,2394600000
21846,2020-03-19 20:00:00,1.06834,1.06977,1.06671,1.06747,15801,15,2370150000
21847,2020-03-19 20:15:00,1.06747,1.06919,1.06682,1.06728,14913,15,2236950000
21848,2020-03-19 20:30:00,1.06728,1.06778,1.06569,1.06735,16482,15,2472300000
21849,2020-03-19 20:45:00,1.06735,1.06851,1.06641,1.06671,16782,15,2517300000
21850,2020-03-19 21:00:00,1.0667,1.06887,1.06669,1.06875,17004,15,2550600000
21851,2020-03-19 21:15:00,1.06875,1.06914,1.0669,1.06787,15746,15,2361900000
21852,2020-03-19 21:30:00,1.06787,1.06814,1.06659,1.06726,15197,15,2279550000
21853,2020-03-19 21:45:00,1.06726,1.06826,1.06595,1.06789,15723,15,2358450000
